epoch,train_loss,val_loss,train_acc,val_acc,memory
169,0.10909690757592519,0.10988478735089302,tensor(0.2182),tensor(0.1645),56302
170,0.10899147391319275,0.10981923714280128,tensor(0.2182),tensor(0.1645),56007
171,0.10911399026711782,0.10952532850205898,tensor(0.2193),tensor(0.1645),55944
172,0.10889015446106592,0.10996033996343613,tensor(0.2193),tensor(0.1688),55531
173,0.10920358647902807,0.1098655704408884,tensor(0.2193),tensor(0.1688),59561
174,0.10901356935501098,0.10955283418297768,tensor(0.2193),tensor(0.1688),56353
175,0.10898944636185964,0.10967860370874405,tensor(0.2193),tensor(0.1688),55885
176,0.10899973809719085,0.10954418405890465,tensor(0.2193),tensor(0.1688),56066
177,0.10906448165575663,0.10951600596308708,tensor(0.2215),tensor(0.1688),56479
178,0.10880589038133621,0.1095193512737751,tensor(0.2215),tensor(0.1688),56184
179,0.1089645117521286,0.10956394672393799,tensor(0.2193),tensor(0.1688),56066
180,0.10881398469209672,0.10952888056635857,tensor(0.2182),tensor(0.1688),56243
181,0.10893123696247736,0.10964721068739891,tensor(0.2193),tensor(0.1688),56007
182,0.10890933324893316,0.10973820649087429,tensor(0.2193),tensor(0.1688),55889
183,0.10881292323271434,0.10952318832278252,tensor(0.2193),tensor(0.1688),56420
184,0.10891014089186986,0.10951190255582333,tensor(0.2193),tensor(0.1688),55889
185,0.10876305649677913,0.10944601148366928,tensor(0.2193),tensor(0.1688),55830
186,0.10890806366999944,0.10954412817955017,tensor(0.2193),tensor(0.1688),55889
187,0.10885554105043412,0.10929233580827713,tensor(0.2193),tensor(0.1688),55944
188,0.10884818136692047,0.10925709456205368,tensor(0.2182),tensor(0.1688),55948
189,0.10868808428446451,0.10939766839146614,tensor(0.2182),tensor(0.1645),56475
190,0.10882749607165655,0.10946259647607803,tensor(0.2182),tensor(0.1645),56833
191,0.10886800487836203,0.10948089882731438,tensor(0.2182),tensor(0.1645),56184
192,0.10885018358627956,0.1094074696302414,tensor(0.2182),tensor(0.1645),55889
193,0.10872420420249303,0.10947990976274014,tensor(0.2172),tensor(0.1602),55889
194,0.10868814637263616,0.10944091901183128,tensor(0.2172),tensor(0.1602),55653
195,0.10877744456132253,0.1093665137887001,tensor(0.2172),tensor(0.1602),55889
196,0.10874723345041275,0.109433988109231,tensor(0.2172),tensor(0.1602),56066
197,0.10894456108411153,0.10933027602732182,tensor(0.2182),tensor(0.1602),56125
198,0.10867302765448889,0.10949821025133133,tensor(0.2172),tensor(0.1602),56121
199,0.10866635392109553,0.10940838046371937,tensor(0.2172),tensor(0.1602),55948
200,0.10870032509167989,0.10920022055506706,tensor(0.2193),tensor(0.1602),56302
